date,provider,network,account_id,shortname,campaign_start_date,campaign_end_date,brand,free_field,adset_name,adset_group,ad_name,display_path,ad_type,device,spend,clicks,imps,conversions,sessions,users,new_users,page_views,Sales
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 1,Broad,GyklXyqLs+X58idmnipQLA==umSH0KgpE5d1hk7z89WRYg==L2xLfMOQtVfGLNscF2lwlw==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Mobile devices with full browsers,24,0,258,0,8,41,9,98,15.3
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 1,Broad,GyklXyqLs+X58idmnipQLA==umSH0KgpE5d1hk7z89WRYg==L2xLfMOQtVfGLNscF2lwlw==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Tablets with full browsers,13,7,62,2,13,33,3,61,10.1
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 1,Broad,GyklXyqLs+X58idmnipQLA==umSH0KgpE5d1hk7z89WRYg==L2xLfMOQtVfGLNscF2lwlw==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Tablets with full browsers,13,7,62,2,42,19,2,108,7.3
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 1,Broad,GyklXyqLs+X58idmnipQLA==umSH0KgpE5d1hk7z89WRYg==L2xLfMOQtVfGLNscF2lwlw==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Tablets with full browsers,13,7,62,2,8,41,9,98,12.9
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 6,Broad,QdJfvxSJeSJoENaWwiOffA==umSH0KgpE5d1hk7z89WRYg==z5B9C8/Z5VLRNLQMKZB02g==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Mobile devices with full browsers,23,0,121,2,13,33,3,61,14.4
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 6,Broad,QdJfvxSJeSJoENaWwiOffA==umSH0KgpE5d1hk7z89WRYg==z5B9C8/Z5VLRNLQMKZB02g==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Mobile devices with full browsers,23,0,121,2,42,19,2,108,13.3
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 6,Broad,QdJfvxSJeSJoENaWwiOffA==umSH0KgpE5d1hk7z89WRYg==z5B9C8/Z5VLRNLQMKZB02g==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Mobile devices with full browsers,23,0,121,2,8,41,9,98,14.9
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 6,Broad,QdJfvxSJeSJoENaWwiOffA==umSH0KgpE5d1hk7z89WRYg==L2xLfMOQtVfGLNscF2lwlw==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Computers,35,2,154,0,13,33,3,61,18
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 6,Broad,QdJfvxSJeSJoENaWwiOffA==umSH0KgpE5d1hk7z89WRYg==L2xLfMOQtVfGLNscF2lwlw==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Computers,35,2,154,0,42,19,2,108,11.9
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 6,Broad,QdJfvxSJeSJoENaWwiOffA==umSH0KgpE5d1hk7z89WRYg==L2xLfMOQtVfGLNscF2lwlw==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Computers,35,2,154,0,8,41,9,98,11.9
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 6,Broad,QdJfvxSJeSJoENaWwiOffA==umSH0KgpE5d1hk7z89WRYg==L2xLfMOQtVfGLNscF2lwlw==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Computers,0,2,307,0,13,33,3,61,8
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 6,Broad,QdJfvxSJeSJoENaWwiOffA==umSH0KgpE5d1hk7z89WRYg==L2xLfMOQtVfGLNscF2lwlw==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Computers,0,2,307,0,42,19,2,108,12.2
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 6,Broad,QdJfvxSJeSJoENaWwiOffA==umSH0KgpE5d1hk7z89WRYg==L2xLfMOQtVfGLNscF2lwlw==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Computers,0,2,307,0,8,41,9,98,17.1
01-10-2021,Platform 1,channel 1,DLH2GuJt0uJopHspKxKPmg==,fireshow,01-10-2021,03-10-2021,FIRE,WALLMART,Broad | adset 2,Broad,SowCbCM9exuZ+X63iu8LjQ==Mx8qJTEumedTsWDPtslNUg==SnxP7UR9LpnuNQsc4hjQWQ==,https://www.walmart.com/20eeOER9H5uao3snTZcYQg==,Expanded text ad,Mobile devices with full browsers,0,5,166,2,23,51,18,120,15
01-10-2021,Platform 1,channel 1,DLH2GuJt0uJopHspKxKPmg==,fireshow,01-10-2021,03-10-2021,FIRE,WALLMART,Broad | adset 2,Broad,SowCbCM9exuZ+X63iu8LjQ==Mx8qJTEumedTsWDPtslNUg==SnxP7UR9LpnuNQsc4hjQWQ==,https://www.walmart.com/20eeOER9H5uao3snTZcYQg==,Expanded text ad,Mobile devices with full browsers,0,5,166,2,42,31,17,25,8.4
01-10-2021,Platform 1,channel 1,DLH2GuJt0uJopHspKxKPmg==,fireshow,01-10-2021,03-10-2021,FIRE,WALLMART,Broad | adset 2,Broad,SowCbCM9exuZ+X63iu8LjQ==Mx8qJTEumedTsWDPtslNUg==SnxP7UR9LpnuNQsc4hjQWQ==,https://www.walmart.com/20eeOER9H5uao3snTZcYQg==,Expanded text ad,Mobile devices with full browsers,0,5,166,2,43,67,0,35,14.5
01-10-2021,Platform 1,channel 1,DLH2GuJt0uJopHspKxKPmg==,fireshow,01-10-2021,03-10-2021,FIRE,WALLMART,Broad | adset 2,Broad,SowCbCM9exuZ+X63iu8LjQ==Mx8qJTEumedTsWDPtslNUg==SnxP7UR9LpnuNQsc4hjQWQ==,https://www.walmart.com/20eeOER9H5uao3snTZcYQg==,Expanded text ad,Computers,76,5,73,2,23,51,18,120,7.6
01-10-2021,Platform 1,channel 1,DLH2GuJt0uJopHspKxKPmg==,fireshow,01-10-2021,03-10-2021,FIRE,WALLMART,Broad | adset 2,Broad,SowCbCM9exuZ+X63iu8LjQ==Mx8qJTEumedTsWDPtslNUg==SnxP7UR9LpnuNQsc4hjQWQ==,https://www.walmart.com/20eeOER9H5uao3snTZcYQg==,Expanded text ad,Computers,76,5,73,2,42,31,17,25,11.7
01-10-2021,Platform 1,channel 1,DLH2GuJt0uJopHspKxKPmg==,fireshow,01-10-2021,03-10-2021,FIRE,WALLMART,Broad | adset 2,Broad,SowCbCM9exuZ+X63iu8LjQ==Mx8qJTEumedTsWDPtslNUg==SnxP7UR9LpnuNQsc4hjQWQ==,https://www.walmart.com/20eeOER9H5uao3snTZcYQg==,Expanded text ad,Computers,76,5,73,2,43,67,0,35,11.5
01-10-2021,Platform 1,channel 1,DLH2GuJt0uJopHspKxKPmg==,fireshow,01-10-2021,03-10-2021,FIRE,WALLMART,Broad | adset 2,Broad,SowCbCM9exuZ+X63iu8LjQ==Mx8qJTEumedTsWDPtslNUg==SnxP7UR9LpnuNQsc4hjQWQ==,https://www.walmart.com/20eeOER9H5uao3snTZcYQg==,Expanded text ad,Mobile devices with full browsers,0,5,97,0,23,51,18,120,27
01-10-2021,Platform 1,channel 1,DLH2GuJt0uJopHspKxKPmg==,fireshow,01-10-2021,03-10-2021,FIRE,WALLMART,Broad | adset 2,Broad,SowCbCM9exuZ+X63iu8LjQ==Mx8qJTEumedTsWDPtslNUg==SnxP7UR9LpnuNQsc4hjQWQ==,https://www.walmart.com/20eeOER9H5uao3snTZcYQg==,Expanded text ad,Mobile devices with full browsers,0,5,97,0,42,31,17,25,20.2
01-10-2021,Platform 1,channel 1,DLH2GuJt0uJopHspKxKPmg==,fireshow,01-10-2021,03-10-2021,FIRE,WALLMART,Broad | adset 2,Broad,SowCbCM9exuZ+X63iu8LjQ==Mx8qJTEumedTsWDPtslNUg==SnxP7UR9LpnuNQsc4hjQWQ==,https://www.walmart.com/20eeOER9H5uao3snTZcYQg==,Expanded text ad,Mobile devices with full browsers,0,5,97,0,43,67,0,35,11.7
01-10-2021,Platform 1,channel 1,DLH2GuJt0uJopHspKxKPmg==,fireshow,01-10-2021,03-10-2021,FIRE,WALLMART,Broad | adset 3,Broad,UPJnHCZFxbNIdWJJhQsaow==PedHCrxoloJCT27vOsKTtw==SnxP7UR9LpnuNQsc4hjQWQ==,https://www.walmart.com/u7bSLghhEOsb5t992QsnTQ==,Expanded text ad,Mobile devices with full browsers,0,3,23,0,23,51,18,120,11.8
01-10-2021,Platform 1,channel 1,DLH2GuJt0uJopHspKxKPmg==,fireshow,01-10-2021,03-10-2021,FIRE,WALLMART,Broad | adset 3,Broad,UPJnHCZFxbNIdWJJhQsaow==PedHCrxoloJCT27vOsKTtw==SnxP7UR9LpnuNQsc4hjQWQ==,https://www.walmart.com/u7bSLghhEOsb5t992QsnTQ==,Expanded text ad,Mobile devices with full browsers,0,3,23,0,42,31,17,25,12.6
01-10-2021,Platform 1,channel 1,DLH2GuJt0uJopHspKxKPmg==,fireshow,01-10-2021,03-10-2021,FIRE,WALLMART,Broad | adset 3,Broad,UPJnHCZFxbNIdWJJhQsaow==PedHCrxoloJCT27vOsKTtw==SnxP7UR9LpnuNQsc4hjQWQ==,https://www.walmart.com/u7bSLghhEOsb5t992QsnTQ==,Expanded text ad,Mobile devices with full browsers,0,3,23,0,43,67,0,35,10.5
01-10-2021,Platform 1,channel 1,DLH2GuJt0uJopHspKxKPmg==,fireshow,01-10-2021,03-10-2021,FIRE,WALLMART,Broad | adset 3,Broad,UPJnHCZFxbNIdWJJhQsaow==PedHCrxoloJCT27vOsKTtw==SnxP7UR9LpnuNQsc4hjQWQ==,https://www.walmart.com/u7bSLghhEOsb5t992QsnTQ==,Expanded text ad,Mobile devices with full browsers,0,0,291,0,23,51,18,120,12.2
01-10-2021,Platform 1,channel 1,DLH2GuJt0uJopHspKxKPmg==,fireshow,01-10-2021,03-10-2021,FIRE,WALLMART,Broad | adset 3,Broad,UPJnHCZFxbNIdWJJhQsaow==PedHCrxoloJCT27vOsKTtw==SnxP7UR9LpnuNQsc4hjQWQ==,https://www.walmart.com/u7bSLghhEOsb5t992QsnTQ==,Expanded text ad,Mobile devices with full browsers,0,0,291,0,42,31,17,25,8.7
01-10-2021,Platform 1,channel 1,DLH2GuJt0uJopHspKxKPmg==,fireshow,01-10-2021,03-10-2021,FIRE,WALLMART,Broad | adset 3,Broad,UPJnHCZFxbNIdWJJhQsaow==PedHCrxoloJCT27vOsKTtw==SnxP7UR9LpnuNQsc4hjQWQ==,https://www.walmart.com/u7bSLghhEOsb5t992QsnTQ==,Expanded text ad,Mobile devices with full browsers,0,0,291,0,43,67,0,35,26.2
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 4,,acfgTJol4UMLE7ZHv0QW/w==bZ+rrt6wXYg/mMlPRefMYQ==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Mobile devices with full browsers,1179,1,64,2,14,64,2,115,17.6
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 4,,acfgTJol4UMLE7ZHv0QW/w==bZ+rrt6wXYg/mMlPRefMYQ==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Mobile devices with full browsers,1179,1,64,2,38,11,20,22,22.6
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 4,,acfgTJol4UMLE7ZHv0QW/w==bZ+rrt6wXYg/mMlPRefMYQ==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Mobile devices with full browsers,1179,1,64,2,24,31,14,14,10.3
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 4,,acfgTJol4UMLE7ZHv0QW/w==bZ+rrt6wXYg/mMlPRefMYQ==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Mobile devices with full browsers,1179,1,64,2,1,31,6,28,17.3
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 4,,acfgTJol4UMLE7ZHv0QW/w==bZ+rrt6wXYg/mMlPRefMYQ==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Mobile devices with full browsers,34,5,30,2,14,64,2,115,15.9
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 4,,acfgTJol4UMLE7ZHv0QW/w==bZ+rrt6wXYg/mMlPRefMYQ==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Mobile devices with full browsers,34,5,30,2,38,11,20,22,6.7
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 4,,acfgTJol4UMLE7ZHv0QW/w==bZ+rrt6wXYg/mMlPRefMYQ==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Mobile devices with full browsers,34,5,30,2,24,31,14,14,10.8
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 4,,acfgTJol4UMLE7ZHv0QW/w==bZ+rrt6wXYg/mMlPRefMYQ==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Mobile devices with full browsers,34,5,30,2,1,31,6,28,9.9
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 4,,acfgTJol4UMLE7ZHv0QW/w==bZ+rrt6wXYg/mMlPRefMYQ==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Mobile devices with full browsers,0,1,60,0,14,64,2,115,5.9
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 4,,acfgTJol4UMLE7ZHv0QW/w==bZ+rrt6wXYg/mMlPRefMYQ==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Mobile devices with full browsers,0,1,60,0,38,11,20,22,19.6
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 4,,acfgTJol4UMLE7ZHv0QW/w==bZ+rrt6wXYg/mMlPRefMYQ==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Mobile devices with full browsers,0,1,60,0,24,31,14,14,17.3
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 4,,acfgTJol4UMLE7ZHv0QW/w==bZ+rrt6wXYg/mMlPRefMYQ==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Mobile devices with full browsers,0,1,60,0,1,31,6,28,7.6
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 4,,acfgTJol4UMLE7ZHv0QW/w==bZ+rrt6wXYg/mMlPRefMYQ==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Mobile devices with full browsers,0,8,334,2,14,64,2,115,9.7
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 4,,acfgTJol4UMLE7ZHv0QW/w==bZ+rrt6wXYg/mMlPRefMYQ==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Mobile devices with full browsers,0,8,334,2,38,11,20,22,12.8
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 4,,acfgTJol4UMLE7ZHv0QW/w==bZ+rrt6wXYg/mMlPRefMYQ==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Mobile devices with full browsers,0,8,334,2,24,31,14,14,25.5
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 4,,acfgTJol4UMLE7ZHv0QW/w==bZ+rrt6wXYg/mMlPRefMYQ==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Mobile devices with full browsers,0,8,334,2,1,31,6,28,13.4
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 5,,acfgTJol4UMLE7ZHv0QW/w==hUiItm0I9kR01VZNoN32kg==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Mobile devices with full browsers,182,1,311,2,14,64,2,115,
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 5,,acfgTJol4UMLE7ZHv0QW/w==hUiItm0I9kR01VZNoN32kg==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Mobile devices with full browsers,182,1,311,2,38,11,20,22,
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 5,,acfgTJol4UMLE7ZHv0QW/w==hUiItm0I9kR01VZNoN32kg==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Mobile devices with full browsers,182,1,311,2,24,31,14,14,
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 5,,acfgTJol4UMLE7ZHv0QW/w==hUiItm0I9kR01VZNoN32kg==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Mobile devices with full browsers,182,1,311,2,1,31,6,28,
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 5,,acfgTJol4UMLE7ZHv0QW/w==hUiItm0I9kR01VZNoN32kg==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Tablets with full browsers,0,5,279,1,14,64,2,115,
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 5,,acfgTJol4UMLE7ZHv0QW/w==hUiItm0I9kR01VZNoN32kg==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Tablets with full browsers,0,5,279,1,38,11,20,22,
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 5,,acfgTJol4UMLE7ZHv0QW/w==hUiItm0I9kR01VZNoN32kg==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Tablets with full browsers,0,5,279,1,24,31,14,14,
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 5,,acfgTJol4UMLE7ZHv0QW/w==hUiItm0I9kR01VZNoN32kg==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Tablets with full browsers,0,5,279,1,1,31,6,28,
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 5,,acfgTJol4UMLE7ZHv0QW/w==hUiItm0I9kR01VZNoN32kg==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Mobile devices with full browsers,0,3,119,2,14,64,2,115,
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 5,,acfgTJol4UMLE7ZHv0QW/w==hUiItm0I9kR01VZNoN32kg==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Mobile devices with full browsers,0,3,119,2,38,11,20,22,
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 5,,acfgTJol4UMLE7ZHv0QW/w==hUiItm0I9kR01VZNoN32kg==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Mobile devices with full browsers,0,3,119,2,24,31,14,14,
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 5,,acfgTJol4UMLE7ZHv0QW/w==hUiItm0I9kR01VZNoN32kg==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Mobile devices with full browsers,0,3,119,2,1,31,6,28,
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 5,,acfgTJol4UMLE7ZHv0QW/w==hUiItm0I9kR01VZNoN32kg==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Computers,0,5,273,0,14,64,2,115,
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 5,,acfgTJol4UMLE7ZHv0QW/w==hUiItm0I9kR01VZNoN32kg==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Computers,0,5,273,0,38,11,20,22,
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 5,,acfgTJol4UMLE7ZHv0QW/w==hUiItm0I9kR01VZNoN32kg==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Computers,0,5,273,0,24,31,14,14,
01-10-2021,Platform 1,channel 1,mAm0RQx8X+Ik8LZcWCrRGw==,cinema,01-10-2021,03-10-2021,DOLBY,WALLMART,adset 5,,acfgTJol4UMLE7ZHv0QW/w==hUiItm0I9kR01VZNoN32kg==v1uajNhKz8ZqV7ikkD+zUw==,https://www.walmart.com/AK/V/FgjmBOq14Kaq+dbBA==,Expanded text ad,Computers,0,5,273,0,1,31,6,28,
02-10-2021,Platform 2,channel 2,KvHZHCUnRS1G2k25DBXWig==,fighter,01-10-2021,03-10-2021,AMA,SITE,text 2,,Zd+2skv6YeFpQm3rmXiBNQ==umSH0KgpE5d1hk7z89WRYg==,https://www.site.ru,Expanded text ad,Mobile devices with full browsers,8079,2,327,3,38,42,14,1,
02-10-2021,Platform 2,channel 2,KvHZHCUnRS1G2k25DBXWig==,fighter,01-10-2021,03-10-2021,AMA,SITE,text 2,,Zd+2skv6YeFpQm3rmXiBNQ==umSH0KgpE5d1hk7z89WRYg==,https://www.site.ru,Expanded text ad,Mobile devices with full browsers,8079,2,327,3,12,60,14,69,
02-10-2021,Platform 2,channel 2,KvHZHCUnRS1G2k25DBXWig==,fighter,01-10-2021,03-10-2021,AMA,SITE,text 2,,Zd+2skv6YeFpQm3rmXiBNQ==umSH0KgpE5d1hk7z89WRYg==,https://www.site.ru,Expanded text ad,Mobile devices with full browsers,845,2,80,0,38,42,14,1,
02-10-2021,Platform 2,channel 2,KvHZHCUnRS1G2k25DBXWig==,fighter,01-10-2021,03-10-2021,AMA,SITE,text 2,,Zd+2skv6YeFpQm3rmXiBNQ==umSH0KgpE5d1hk7z89WRYg==,https://www.site.ru,Expanded text ad,Mobile devices with full browsers,845,2,80,0,12,60,14,69,
